ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
26034	0.165194	9.34e-03	3.0820386	-2.625425	0.7215596	HP	haptoglobin
19712	0.165194	9.34e-03	3.081969	-2.625547	0.5587321		
37470	0.165217	9.35e-03	3.0815116	-2.626349	0.4419514	NR2C2AP	nuclear receptor 2C2 associated protein
9064	0.165217	9.35e-03	-3.0814743	-2.626414	-1.427186	ABCA6	ATP binding cassette subfamily A member 6
27246	0.165265	9.36e-03	-3.0809077	-2.627408	-0.4539706	UBAP2L	ubiquitin associated protein 2 like
11610	0.165265	9.36e-03	3.0808606	-2.62749	0.6348456	HOXB3	homeobox B3
5628	0.165265	9.37e-03	3.08069	-2.627789	0.8208019	MTMR9LP	myotubularin related protein 9-like, pseudogene
34935	0.165281	9.38e-03	3.0799614	-2.629066	0.5531093	RBM28	RNA binding motif protein 28
37255	0.165281	9.39e-03	-3.0795366	-2.629811	-0.7097706		
1813	0.165281	9.39e-03	3.0795073	-2.629862	0.4476499	LDB2	LIM domain binding 2
27485	0.165281	9.39e-03	3.0795067	-2.629863	0.4025029	GNB1L	G protein subunit beta 1 like
44985	0.165281	9.39e-03	-3.0793231	-2.630185	-0.3998203	CNTNAP4	contactin associated protein like 4
40589	0.165281	9.39e-03	-3.079153	-2.630483	-0.3718862	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
5923	0.165281	9.40e-03	-3.0790065	-2.63074	-0.3401693	YY1	YY1 transcription factor
12827	0.165281	9.40e-03	3.0789643	-2.630814	0.3888702	DROSHA	drosha ribonuclease III
24771	0.165305	9.40e-03	3.0784763	-2.631669	0.5407093	MROH1	maestro heat like repeat family member 1
19515	0.165305	9.40e-03	-3.0784688	-2.631682	-0.7616212		
19609	0.165316	9.41e-03	3.078226	-2.632107	0.7038735	C3orf35	chromosome 3 open reading frame 35
608	0.165492	9.42e-03	3.0773681	-2.633611	0.4309712	USB1	U6 snRNA biogenesis phosphodiesterase 1
42628	0.165492	9.43e-03	-3.0772405	-2.633835	-0.5186326		
7225	0.165517	9.44e-03	3.0766518	-2.634866	0.7256878	MTSS1L	metastasis suppressor 1 like
3738	0.165517	9.44e-03	3.0766347	-2.634896	0.454463	NPPC	natriuretic peptide C
30524	0.165517	9.44e-03	3.0765337	-2.635073	0.4517097	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3
25766	0.165522	9.44e-03	-3.0763095	-2.635466	-0.7922635	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
9435	0.165525	9.45e-03	3.0760927	-2.635846	0.6862135	ZNF761	zinc finger protein 761
30479	0.165653	9.46e-03	3.0754712	-2.636935	0.3825225	SON	SON DNA binding protein
21287	0.165667	9.47e-03	3.0747908	-2.638127	0.4921004		
27047	0.165667	9.47e-03	3.0746971	-2.638292	0.7705646		
31183	0.165667	9.47e-03	-3.0745986	-2.638464	-0.5686377		
35733	0.165667	9.47e-03	3.0745972	-2.638467	0.5572857		
23341	0.165756	9.48e-03	-3.074003	-2.639508	-0.8671696	KIAA1549	KIAA1549
18033	0.165756	9.49e-03	3.0738483	-2.639779	0.6502671	WDR86	WD repeat domain 86
22989	0.165756	9.49e-03	3.0736838	-2.640067	1.2380339		
26892	0.165756	9.50e-03	-3.0733301	-2.640687	-0.3962752	SMIM7	small integral membrane protein 7
20506	0.165756	9.50e-03	3.0732358	-2.640852	0.6236473		
8853	0.165756	9.50e-03	3.0730645	-2.641153	0.8607088		
30565	0.165797	9.51e-03	-3.0726775	-2.641831	-1.2283906	HSD17B1	hydroxysteroid 17-beta dehydrogenase 1
32359	0.165797	9.51e-03	3.0725172	-2.642112	0.4578026	DTYMK	deoxythymidylate kinase
19630	0.166018	9.53e-03	-3.0716012	-2.643717	-0.5794728	ODF1	outer dense fiber of sperm tails 1
4911	0.16604	9.53e-03	-3.071321	-2.644208	-0.4512494	NR3C1	nuclear receptor subfamily 3 group C member 1
27526	0.166164	9.54e-03	-3.0706125	-2.645449	-0.4437318	ADGRA3	adhesion G protein-coupled receptor A3
6558	0.166164	9.55e-03	3.0705094	-2.64563	0.8611794		
33761	0.166269	9.56e-03	-3.0698968	-2.646703	-0.4474999	GTPBP6	GTP binding protein 6 (putative)
37863	0.166269	9.56e-03	-3.0697581	-2.646946	-0.5191872	SYTL5	synaptotagmin like 5
10000	0.166373	9.57e-03	-3.0691675	-2.647981	-0.6115327	HIST2H2BD	histone cluster 2, H2bd (pseudogene)
41329	0.166373	9.58e-03	-3.0687367	-2.648736	-0.5020804	SEC24B	SEC24 homolog B, COPII coat complex component
20719	0.166373	9.58e-03	3.068498	-2.649154	0.4087013		
8883	0.166373	9.58e-03	-3.0684888	-2.64917	-0.517703	ALDH1A2	aldehyde dehydrogenase 1 family member A2
12865	0.166373	9.58e-03	3.0683458	-2.649421	0.3809365	ARID3A	AT-rich interaction domain 3A
29139	0.166373	9.59e-03	3.067997	-2.650032	0.6191474		
37614	0.166373	9.59e-03	3.0679831	-2.650056	0.4063854	LINC00599	long intergenic non-protein coding RNA 599
39833	0.166786	9.62e-03	3.066182	-2.653212	1.9874234	CST6	cystatin E/M
2981	0.166786	9.62e-03	-3.0661323	-2.653299	-0.5951237	PBXIP1	PBX homeobox interacting protein 1
4445	0.166786	9.63e-03	-3.0660407	-2.653459	-0.6806956	HIST1H2BI	histone cluster 1, H2bi
36347	0.166861	9.64e-03	-3.0654573	-2.654482	-0.4956677	KCNH4	potassium voltage-gated channel subfamily H member 4
10872	0.166861	9.64e-03	-3.0651034	-2.655102	-0.6825341	RABGAP1L	RAB GTPase activating protein 1 like
27233	0.166861	9.64e-03	-3.0649818	-2.655315	-0.5537335	KANSL2	KAT8 regulatory NSL complex subunit 2
908	0.166861	9.65e-03	-3.0649796	-2.655319	-0.7265897		
31291	0.166897	9.65e-03	3.0646573	-2.655883	0.8267441		
12528	0.166923	9.66e-03	3.064369	-2.656388	0.3587017	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3
44312	0.166959	9.66e-03	-3.0639645	-2.657097	-0.703259		
13231	0.166959	9.67e-03	-3.0635952	-2.657744	-1.4387233	CAPSL	calcyphosine like
17606	0.166959	9.67e-03	3.0635101	-2.657893	0.4772847		
9692	0.166959	9.67e-03	-3.0634325	-2.658029	-0.4255414		
41616	0.167015	9.68e-03	-3.0630509	-2.658698	-0.5985629		
21224	0.167022	9.68e-03	-3.0628219	-2.659099	-0.4328871	LOC100506100	uncharacterized LOC100506100
11758	0.167037	9.69e-03	-3.0624747	-2.659707	-0.6711465	GNPDA1	glucosamine-6-phosphate deaminase 1
31096	0.167037	9.69e-03	-3.0622955	-2.660021	-0.869246	EPS8	epidermal growth factor receptor pathway substrate 8
43937	0.167037	9.70e-03	3.0621615	-2.660256	0.4945492	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
28075	0.16705	9.70e-03	3.061915	-2.660688	1.1295446	SH3D21	SH3 domain containing 21
36277	0.167211	9.72e-03	3.0609034	-2.66246	0.6667994		
33097	0.167211	9.72e-03	-3.0606778	-2.662855	-0.8050163	SYT3	synaptotagmin 3
11546	0.167211	9.72e-03	-3.0605909	-2.663007	-0.4940827	TTC37	tetratricopeptide repeat domain 37
29052	0.167211	9.73e-03	3.0601777	-2.663731	1.0452938	SERTAD4	SERTA domain containing 4
15639	0.167211	9.73e-03	-3.0601207	-2.663831	-0.8910164	SLC6A19	solute carrier family 6 member 19
34598	0.167211	9.73e-03	-3.0600942	-2.663877	-0.772166	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3
3301	0.167211	9.74e-03	3.0599706	-2.664094	0.4047024	SLC25A40	solute carrier family 25 member 40
19444	0.167255	9.74e-03	-3.0596272	-2.664695	-1.4601596	LGI4	leucine rich repeat LGI family member 4
12206	0.167277	9.75e-03	3.0593542	-2.665174	0.974212	FJX1	four jointed box 1
20659	0.167415	9.76e-03	3.0587083	-2.666305	1.4530757	ANKRD37	ankyrin repeat domain 37
38625	0.167426	9.76e-03	-3.0584686	-2.666725	-0.6375322	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
13038	0.167426	9.77e-03	3.0581295	-2.667319	0.4549187	ABT1	activator of basal transcription 1
31602	0.167426	9.77e-03	3.0580637	-2.667434	0.4338691	RNF217	ring finger protein 217
17479	0.167515	9.78e-03	-3.0575743	-2.668291	-0.8185182	TH	tyrosine hydroxylase
16055	0.167614	9.79e-03	-3.0570575	-2.669197	-0.8284356	GNB1	G protein subunit beta 1
42101	0.167688	9.80e-03	-3.0566186	-2.669965	-0.4075204	C2orf66	chromosome 2 open reading frame 66
39959	0.167783	9.81e-03	-3.0560068	-2.671037	-1.0456639	AOC3	amine oxidase, copper containing 3
39193	0.167783	9.81e-03	-3.0559098	-2.671207	-0.4340131		
22125	0.167882	9.82e-03	3.0551304	-2.672572	0.8618067	ATP11A	ATPase phospholipid transporting 11A
11860	0.167882	9.82e-03	-3.0551141	-2.672601	-0.5566285	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2
21841	0.167882	9.83e-03	3.0549461	-2.672895	0.9227693		
27115	0.167882	9.84e-03	-3.054521	-2.67364	-0.7030313	BTBD3	BTB domain containing 3
35761	0.167882	9.84e-03	3.0541861	-2.674226	0.543692		
13982	0.167882	9.85e-03	3.053978	-2.674591	0.3489865	WRN	Werner syndrome RecQ like helicase
17364	0.167882	9.85e-03	3.0539149	-2.674701	0.3640402	INTS3	integrator complex subunit 3
19208	0.167882	9.85e-03	-3.0536561	-2.675154	-1.049008	MAF	MAF bZIP transcription factor
39195	0.167882	9.86e-03	-3.0534154	-2.675576	-0.811567	RUNDC3B	RUN domain containing 3B
15065	0.167882	9.86e-03	3.0534143	-2.675578	0.5944415		
2187	0.167882	9.86e-03	-3.0533642	-2.675666	-0.5576865	LPP	LIM domain containing preferred translocation partner in lipoma
3227	0.167973	9.87e-03	3.0527071	-2.676817	0.5991052	HERC2P2	hect domain and RLD 2 pseudogene 2
21635	0.167973	9.87e-03	-3.0526713	-2.676879	-0.5203055	TP53I13	tumor protein p53 inducible protein 13
44257	0.168023	9.88e-03	-3.0523101	-2.677512	-0.7333256	HAGLR	HOXD antisense growth-associated long non-coding RNA
10062	0.168035	9.88e-03	3.0520714	-2.67793	2.7407385	MUCL1	mucin like 1
40371	0.168201	9.90e-03	3.0512828	-2.679311	0.4623173		
34254	0.168201	9.90e-03	3.0510553	-2.679709	0.4256981	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase
42147	0.168201	9.90e-03	3.0508309	-2.680103	0.7781905		
17256	0.168201	9.91e-03	3.0507367	-2.680267	0.6369423	FANCD2	Fanconi anemia complementation group D2
27810	0.168325	9.92e-03	-3.050141	-2.681311	-0.8202841		
5705	0.16856	9.93e-03	-3.049195	-2.682967	-0.7337833	LCE3E	late cornified envelope 3E
26964	0.168598	9.94e-03	-3.0488715	-2.683534	-0.5727104	DIP2B	disco interacting protein 2 homolog B
21109	0.168763	9.96e-03	-3.0480109	-2.685041	-0.6531387	SEC22B	SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)
34019	0.168763	9.96e-03	-3.0477754	-2.685454	-0.754932	MAD2L2	MAD2 mitotic arrest deficient-like 2 (yeast)
4778	0.168763	9.96e-03	3.0477457	-2.685506	0.3067549		
1078	0.168906	9.97e-03	-3.0470704	-2.686688	-0.3679797	JPH3	junctophilin 3
17407	0.168906	9.98e-03	-3.046892	-2.687001	-0.80011		
44464	0.168958	9.98e-03	3.0465276	-2.687639	0.6199706	TFPI	tissue factor pathway inhibitor
3262	0.16919	1.00e-02	-3.0446821	-2.690871	-0.389896	YPEL2	yippee like 2
16519	0.16919	1.00e-02	3.0444419	-2.691291	0.7650638	OSMR	oncostatin M receptor
42342	0.16919	1.00e-02	-3.0444135	-2.691341	-0.4600916	AEBP2	AE binding protein 2
39710	0.16919	1.00e-02	-3.0444084	-2.69135	-0.5367062	OSBPL11	oxysterol binding protein like 11
6169	0.16919	1.00e-02	-3.044275	-2.691583	-0.7919433	PLA2G4D	phospholipase A2 group IVD
8463	0.16919	1.00e-02	3.0442531	-2.691622	0.6590725	E2F1	E2F transcription factor 1
12965	0.16919	1.00e-02	-3.0441419	-2.691816	-1.9910077		
39476	0.16919	1.00e-02	-3.0440741	-2.691935	-0.4768645	IMPAD1	inositol monophosphatase domain containing 1
27049	0.16919	1.00e-02	-3.0439129	-2.692217	-0.5488065	SLC40A1	solute carrier family 40 member 1
5689	0.16919	1.00e-02	3.0437212	-2.692553	0.3432993		
11509	0.16919	1.00e-02	3.0435883	-2.692786	0.3275732	GPSM2	G-protein signaling modulator 2
36989	0.169306	1.01e-02	3.0428289	-2.694116	0.537543	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2
1751	0.169306	1.01e-02	3.042823	-2.694126	0.5150682		
17013	0.169343	1.01e-02	-3.0423862	-2.694891	-0.3755247	UFD1L	ubiquitin fusion degradation 1 like (yeast)
13320	0.169343	1.01e-02	3.0423042	-2.695034	0.3821902	PTRF	polymerase I and transcript release factor
40049	0.169438	1.01e-02	3.0418064	-2.695906	0.579871	HMBS	hydroxymethylbilane synthase
22399	0.169599	1.01e-02	-3.0410127	-2.697296	-0.3881091	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
38562	0.169599	1.01e-02	-3.0408987	-2.697495	-0.3844996	FRG1BP	FSHD region gene 1 family member B, pseudogene
35763	0.169896	1.01e-02	3.0393447	-2.700216	1.0699633	CCDC116	coiled-coil domain containing 116
11964	0.169896	1.01e-02	-3.0391538	-2.70055	-0.7723947	BRSK2	BR serine/threonine kinase 2
17502	0.169896	1.01e-02	-3.0391128	-2.700622	-0.6532521	MRO	maestro
1894	0.169896	1.01e-02	-3.0391004	-2.700644	-0.6651529	CISH	cytokine inducible SH2 containing protein
40705	0.169896	1.01e-02	3.0388242	-2.701127	0.467823	C2orf68	chromosome 2 open reading frame 68
821	0.169896	1.01e-02	3.0387696	-2.701223	0.8247222	CCDC74B	coiled-coil domain containing 74B
42942	0.170007	1.01e-02	3.0379348	-2.702684	0.3690904		
26907	0.170007	1.01e-02	3.0378942	-2.702756	0.4012798	ZMIZ2	zinc finger MIZ-type containing 2
21601	0.170007	1.01e-02	3.0378081	-2.702906	0.7223599	RASGRP3	RAS guanyl releasing protein 3
12934	0.170007	1.02e-02	-3.0375345	-2.703385	-0.3601996	MAGEB6	MAGE family member B6
19985	0.170007	1.02e-02	3.037373	-2.703668	0.4951574	IFT81	intraflagellar transport 81
38843	0.170007	1.02e-02	3.0370517	-2.704231	1.3070814	GLIS3	GLIS family zinc finger 3
19177	0.170007	1.02e-02	-3.0370299	-2.704269	-0.4055188	WDR82	WD repeat domain 82
8369	0.170071	1.02e-02	-3.0366288	-2.704971	-0.6686594	JAK2	Janus kinase 2
5735	0.170427	1.02e-02	-3.0351928	-2.707485	-0.4874543	NFE2L2	nuclear factor, erythroid 2 like 2
41942	0.170427	1.02e-02	-3.0351141	-2.707623	-0.3939227	MRPS10	mitochondrial ribosomal protein S10
4145	0.170491	1.02e-02	-3.034534	-2.708638	-0.8153331	FAM198B	family with sequence similarity 198 member B
32385	0.170491	1.02e-02	3.0343075	-2.709035	2.4530607		
40735	0.170491	1.02e-02	3.0341276	-2.70935	0.4410752	WDR49	WD repeat domain 49
13920	0.170491	1.02e-02	3.033834	-2.709864	0.6490764	KRT19	keratin 19
34324	0.170491	1.02e-02	3.0337847	-2.70995	0.408121		
11573	0.170491	1.02e-02	3.0337259	-2.710053	1.0642696	TRAF3IP3	TRAF3 interacting protein 3
2652	0.170585	1.02e-02	3.0331824	-2.711004	0.6822724	CREM	cAMP responsive element modulator
17806	0.170585	1.02e-02	-3.0330341	-2.711264	-0.6913496	PITPNA	phosphatidylinositol transfer protein alpha
34385	0.170618	1.03e-02	3.0324437	-2.712298	0.6671047	E2F1	E2F transcription factor 1
40229	0.170618	1.03e-02	-3.0323404	-2.712478	-0.4426912	KMT5B	lysine methyltransferase 5B
11358	0.170618	1.03e-02	-3.0321618	-2.712791	-0.4257355	KRTAP4-9	keratin associated protein 4-9
34552	0.170618	1.03e-02	3.0321404	-2.712828	0.7601408		
40162	0.170696	1.03e-02	3.031467	-2.714007	0.5146906	C8G	complement component 8, gamma polypeptide
12485	0.170696	1.03e-02	3.031402	-2.714121	0.6442517	TNFRSF12A	TNF receptor superfamily member 12A
37581	0.170696	1.03e-02	-3.0313071	-2.714287	-1.0674176	HIST1H4F	histone cluster 1, H4f
36768	0.170747	1.03e-02	3.0309491	-2.714914	0.6685625	SPDYE8P	speedy/RINGO cell cycle regulator family member E8, pseudogene
32452	0.170887	1.03e-02	-3.0301214	-2.716362	-0.5498099	MAFG-AS1	MAFG antisense RNA 1 (head to head)
39342	0.170887	1.03e-02	3.0301163	-2.716371	0.5011818		
7001	0.17096	1.03e-02	3.0296006	-2.717274	0.5329617		
9928	0.17096	1.03e-02	-3.0294952	-2.717459	-0.5839513	ADCY5	adenylate cyclase 5
24902	0.171131	1.03e-02	-3.0280583	-2.719974	-0.5517338	UBR4	ubiquitin protein ligase E3 component n-recognin 4
9474	0.171131	1.03e-02	3.0279949	-2.720085	0.9210181	SNCA	synuclein alpha
2026	0.171131	1.03e-02	-3.0278614	-2.720318	-0.8406155	YWHAEP1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 1
12973	0.171131	1.03e-02	-3.0278004	-2.720425	-0.6895034		
23915	0.171131	1.03e-02	-3.0275722	-2.720824	-0.5348069	ATG13	autophagy related 13
7994	0.171131	1.03e-02	-3.0273482	-2.721216	-0.6503798		
21300	0.171131	1.04e-02	3.0272576	-2.721375	0.8816533	SEC14L4	SEC14 like lipid binding 4
26166	0.171131	1.04e-02	-3.0271014	-2.721649	-0.5170509	FNTB	farnesyltransferase, CAAX box, beta
22476	0.171131	1.04e-02	-3.0269711	-2.721876	-0.5986385	TMEM139	transmembrane protein 139
36793	0.171131	1.04e-02	3.026854	-2.722081	0.4223936	TBX22	T-box 22
6310	0.171131	1.04e-02	3.0267984	-2.722179	0.8827789	LINC00643	long intergenic non-protein coding RNA 643
9804	0.171135	1.04e-02	-3.0265907	-2.722542	-1.0358829	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)
6254	0.171564	1.04e-02	-3.0250505	-2.725238	-0.3468612	AZI2	5-azacytidine induced 2
3653	0.171564	1.04e-02	-3.0248599	-2.725572	-0.5231326	ZDHHC16	zinc finger DHHC-type containing 16
8538	0.171706	1.04e-02	-3.0240752	-2.726945	-0.4330225	METTL9	methyltransferase like 9
18517	0.171706	1.04e-02	3.0240291	-2.727026	0.6468268		
25286	0.171842	1.04e-02	-3.0234093	-2.72811	-0.3670711	TPT1	tumor protein, translationally-controlled 1
16270	0.171892	1.04e-02	-3.0230566	-2.728727	-0.3726813	TTC37	tetratricopeptide repeat domain 37
37518	0.171953	1.04e-02	-3.0226742	-2.729397	-0.4915299	APBA1	amyloid beta precursor protein binding family A member 1
4631	0.172098	1.05e-02	-3.0220283	-2.730527	-0.6444786	NPTN	neuroplastin
42493	0.172107	1.05e-02	-3.0218034	-2.73092	-1.3405433	MPV17L	MPV17 mitochondrial inner membrane protein like
38007	0.172242	1.05e-02	-3.0211888	-2.731996	-0.9393115	ADM	adrenomedullin
11962	0.172296	1.05e-02	-3.0208263	-2.73263	-0.4124307	ARMT1	acidic residue methyltransferase 1
38163	0.172508	1.05e-02	3.019681	-2.734635	0.476652	DST	dystonin
29144	0.172508	1.05e-02	-3.0194468	-2.735044	-0.5846646	MECP2	methyl-CpG binding protein 2
18819	0.172508	1.05e-02	-3.0194067	-2.735114	-0.7395384	FOXO3	forkhead box O3
10402	0.172508	1.05e-02	3.0191057	-2.735641	0.8515904	MFSD4B	major facilitator superfamily domain containing 4B
27458	0.172508	1.05e-02	-3.0190666	-2.73571	-0.4020882	HARS	histidyl-tRNA synthetase
15337	0.172508	1.05e-02	3.018954	-2.735907	0.4018934	ANAPC5	anaphase promoting complex subunit 5
19063	0.172508	1.05e-02	3.0188035	-2.73617	0.7187736		
21526	0.17257	1.05e-02	-3.0184189	-2.736843	-1.028564	RAB31	RAB31, member RAS oncogene family
6761	0.172639	1.05e-02	-3.0179758	-2.737618	-0.8365262	HOXD9	homeobox D9
20739	0.172639	1.05e-02	3.017777	-2.737966	0.9215726	KIT	KIT proto-oncogene receptor tyrosine kinase
36416	0.172639	1.05e-02	-3.0176081	-2.738262	-0.6719156	C19orf43	chromosome 19 open reading frame 43
39016	0.172639	1.05e-02	-3.0174252	-2.738582	-0.3960444	CEP44	centrosomal protein 44
16317	0.17269	1.06e-02	3.0170017	-2.739323	0.6462688		
13603	0.17269	1.06e-02	3.0168803	-2.739535	0.8481845	UCP3	uncoupling protein 3
20089	0.17283	1.06e-02	3.016252	-2.740635	0.8664867	HSPC324	uncharacterized LOC101928612
44056	0.172851	1.06e-02	3.015695	-2.741609	0.5348134		
20135	0.172851	1.06e-02	-3.0154907	-2.741966	-0.5088158	PSEN1	presenilin 1
9833	0.172851	1.06e-02	-3.0154242	-2.742083	-0.5155931		
33802	0.172851	1.06e-02	3.0150092	-2.742809	1.6389033	CP	ceruloplasmin (ferroxidase)
17426	0.172851	1.06e-02	-3.0147278	-2.743301	-0.4310257	RMND5A	required for meiotic nuclear division 5 homolog A
21501	0.172851	1.06e-02	-3.0146878	-2.743371	-0.3405023	LNPK	lunapark, ER junction formation factor
29824	0.172851	1.06e-02	-3.0146777	-2.743389	-0.3239855	CPNE3	copine 3
38317	0.172851	1.06e-02	3.0143747	-2.743919	0.6772351		
10396	0.172851	1.06e-02	3.0138543	-2.74483	0.4551981	EMG1	EMG1, N1-specific pseudouridine methyltransferase
3309	0.172851	1.06e-02	-3.0137253	-2.745055	-0.4497943	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
16876	0.172851	1.06e-02	3.0136057	-2.745264	0.518605	TBCD	tubulin folding cofactor D
17864	0.172851	1.06e-02	3.013569	-2.745329	0.9032862		
29929	0.172851	1.06e-02	-3.0135417	-2.745377	-0.5240558	TOX3	TOX high mobility group box family member 3
14060	0.172851	1.06e-02	3.0134768	-2.74549	0.3885782	LSR	lipolysis stimulated lipoprotein receptor
33955	0.173176	1.06e-02	-3.0122808	-2.747582	-0.7797727	SLC20A1	solute carrier family 20 member 1
32256	0.173271	1.07e-02	-3.0117936	-2.748435	-0.5026643	PABPC1	poly(A) binding protein cytoplasmic 1
20038	0.173331	1.07e-02	3.0114168	-2.749094	0.4670417	PCID2	PCI domain containing 2
28782	0.173398	1.07e-02	-3.0110174	-2.749793	-2.1041029	CR2	complement component 3d receptor 2
5490	0.173413	1.07e-02	3.0106216	-2.750485	0.3463822		
8237	0.173413	1.07e-02	-3.0105847	-2.750549	-0.3684699	GOLGB1	golgin B1
30578	0.17343	1.07e-02	-3.0101946	-2.751232	-0.5578128	MOK	MOK protein kinase
16605	0.17343	1.07e-02	-3.0101457	-2.751318	-1.2000871	NOX1	NADPH oxidase 1
14578	0.173732	1.07e-02	3.0086895	-2.753865	0.5376912	PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
43459	0.173732	1.07e-02	-3.0086414	-2.753949	-0.6277836	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
30317	0.173732	1.07e-02	-3.0086402	-2.753951	-0.8548349		
520	0.173778	1.07e-02	3.0081235	-2.754855	0.4180245	DENND4B	DENN domain containing 4B
8595	0.173778	1.07e-02	-3.0081128	-2.754874	-0.8129572	USP46	ubiquitin specific peptidase 46
43636	0.173818	1.07e-02	3.0077968	-2.755426	0.3590935		
22137	0.174119	1.08e-02	3.0066821	-2.757376	0.3717702	STK11IP	serine/threonine kinase 11 interacting protein
11804	0.174419	1.08e-02	-3.0055702	-2.759321	-0.5381056	GAREM1	GRB2 associated regulator of MAPK1 subtype 1
13624	0.174426	1.08e-02	-3.0053568	-2.759694	-0.4269677	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2
18993	0.174632	1.08e-02	-3.0045337	-2.761134	-0.7815731	FNDC3B	fibronectin type III domain containing 3B
11143	0.174766	1.08e-02	-3.0039308	-2.762188	-0.4558535	CNRIP1	cannabinoid receptor interacting protein 1
20791	0.175008	1.08e-02	3.0029717	-2.763866	0.3847707	BRCA2	BRCA2, DNA repair associated
4324	0.175008	1.08e-02	-3.0028091	-2.76415	-0.4981825	C9orf72	chromosome 9 open reading frame 72
18479	0.175008	1.08e-02	3.0026173	-2.764486	0.4286854	KLHL36	kelch like family member 36
12669	0.175055	1.08e-02	3.0022821	-2.765072	0.5551222	MRPS9	mitochondrial ribosomal protein S9
36625	0.175185	1.09e-02	3.0016945	-2.7661	0.5636541		
24162	0.17525	1.09e-02	3.0013047	-2.766781	0.9345142	KIT	KIT proto-oncogene receptor tyrosine kinase
17420	0.175419	1.09e-02	-3.0004051	-2.768355	-0.5061648	STXBP2	syntaxin binding protein 2
33464	0.175419	1.09e-02	3.0003801	-2.768398	0.7252861	COX6B2	cytochrome c oxidase subunit 6B2
35543	0.175419	1.09e-02	-3.0002145	-2.768688	-0.6554471	CSNK2B	casein kinase 2 beta
2746	0.175576	1.09e-02	-2.9995069	-2.769926	-0.3925943		
12023	0.175576	1.09e-02	2.9992362	-2.770399	0.5984233		
42720	0.175576	1.09e-02	-2.9991416	-2.770564	-0.3556292	ZFP90	ZFP90 zinc finger protein
11377	0.175576	1.09e-02	-2.9988824	-2.771017	-0.4926549	ATF4	activating transcription factor 4
1912	0.175576	1.09e-02	-2.9986046	-2.771503	-0.4080975	EPG5	ectopic P-granules autophagy protein 5 homolog
25932	0.175576	1.09e-02	2.9984708	-2.771737	0.5162229		
7324	0.175576	1.09e-02	2.9983986	-2.771864	0.5766579	EXO1	exonuclease 1
21118	0.175681	1.09e-02	-2.9975901	-2.773277	-0.482183		
45116	0.175681	1.09e-02	2.9975115	-2.773415	0.5449447	ARHGEF4	Rho guanine nucleotide exchange factor 4
32613	0.175681	1.09e-02	2.9975101	-2.773417	2.1284925	VIT	vitrin
31537	0.175828	1.10e-02	-2.9968561	-2.774561	-0.8454733	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like
32123	0.175828	1.10e-02	2.9966225	-2.774969	0.5834235	LOC100507468	uncharacterized LOC100507468
41646	0.175828	1.10e-02	2.9964915	-2.775199	0.7617114	ALYREF	Aly/REF export factor
20754	0.176173	1.10e-02	-2.9946797	-2.778366	-0.7498348		
19762	0.176173	1.10e-02	2.9945266	-2.778634	0.3719825		
44582	0.176173	1.10e-02	2.994513	-2.778658	0.3469789	B9D2	B9 protein domain 2
15574	0.176173	1.10e-02	-2.9945019	-2.778677	-0.4826441	RAP2A	RAP2A, member of RAS oncogene family
40259	0.176173	1.10e-02	2.9941755	-2.779248	0.4952645	TRIP10	thyroid hormone receptor interactor 10
22365	0.176173	1.10e-02	2.9941737	-2.779251	0.4575821		
25553	0.176173	1.10e-02	-2.9941121	-2.779359	-0.4520591		
26663	0.176287	1.10e-02	-2.9934717	-2.780479	-0.4501215	PRX	periaxin
26700	0.176287	1.10e-02	-2.9933872	-2.780626	-0.4761703	CFAP36	cilia and flagella associated protein 36
12082	0.17631	1.10e-02	2.9931264	-2.781082	0.5634636	NOL9	nucleolar protein 9
34599	0.176357	1.10e-02	-2.9926078	-2.781989	-0.6206944	TTC37	tetratricopeptide repeat domain 37
16244	0.176357	1.10e-02	-2.9924938	-2.782188	-0.3577039		
3533	0.176357	1.10e-02	2.9924168	-2.782323	0.6933797	VCPIP1	valosin containing protein interacting protein 1
1559	0.176406	1.11e-02	-2.9920774	-2.782916	-1.0664005	LOC283788	FSHD region gene 1 pseudogene
